FREQ,Frequency,REP_CTY,Reporting country,INDICATOR_CT,Indicator (comparative table),MEASURE,Measure,UNIT_MEASURE,Unit of measure,INSTRUMENT_TYPE_CT,Instrument type (comparative table),WITH_AND_DEP,Withdrawals and deposits,TERMINAL_TYPE_CT,Terminal type (comparative table),CARD_TYPE,Card type,UNIT_MULT,Unit Multiplier,TABLE,TITLE_TS,DECIMALS,Decimals,COLLECTION,Collection Indicator,AVAILABILITY,Availability,TIME_FORMAT,Time Format,Series,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
A,Annual,AU,Australia,M,Cashless payments,V,Value,H,Annual real growth,C,Direct debits,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8b,"Australia - Value of Cashless payments, Direct debits",3,Three,S,Summed through period,A,All users,,,A:AU:M:V:H:C:Z:Z:Z,0.033171,-1.7111,-6.8858,1.3935,0.49076,2.9034,-43.8862,-4.233,4.1866,8.1904,1.7354
A,Annual,NL,Netherlands,R,Withdrawals/deposits,N,Number,T,Per day,Z,Not applicable,G,Cash deposits at locations inside and outside the country,Z,Not applicable,Z,Not applicable,3,Thousands,10d,"Netherlands - Number of Withdrawals/deposits, Cash deposits at locations inside and outside the country",0,Zero,S,Summed through period,A,All users,,,A:NL:R:N:T:Z:G:Z:Z,61,59,58,58,56,54,54,52,38,21,10
A,Annual,ZA,South Africa,M,Cashless payments,V,Value,H,Annual real growth,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8b,"South Africa - Value of Cashless payments, Credit transfers",3,Three,S,Summed through period,A,All users,,,A:ZA:M:V:H:B:Z:Z:Z,4.7435,12.3945,1.5328,3.4715,2.2695,1.0133,-0.94994,-1.233,6.565,45.1365,-20.6041
A,Annual,IN,India,M,Cashless payments,V,Value,T,Per day,E,"Card and e-money payments, all",Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8f,"India - Value of Cashless payments, All Card and e-money payments",3,Three,S,Summed through period,A,All users,,,A:IN:M:V:T:E:Z:Z:Z,105.2133,127.5507,157.9643,201.5249,315.9019,461.3664,581.0066,644.8846,539.2036,706.7785,832.5839
A,Annual,IN,India,R,Withdrawals/deposits,N,Number,T,Per day,Z,Not applicable,B,"Cash withdrawals with cards issued inside the country, all",Z,Not applicable,Z,Not applicable,3,Thousands,10d,"India - Number of Withdrawals/deposits, All Cash withdrawals with cards issued inside the country",0,Zero,S,Summed through period,A,All users,,,A:IN:R:N:T:Z:B:Z:Z,14550,16692,19185,22140,23484,23597,27049,26268,16927,18022,18947
A,Annual,NL,Netherlands,M,Cashless payments,V,Value,A,In USD,J,Other payment instruments,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8,"Netherlands - Value of Cashless payments, Other payment instruments",3,Three,S,Summed through period,A,All users,,,A:NL:M:V:A:J:Z:Z:Z,NaN,0,0.0092845,0.0022176,0.006638,0,0,0,0,0.0047282,1794.8641
A,Annual,SE,Sweden,U,Terminals,N,Number,G,Annual growth,Z,Not applicable,Z,Not applicable,G,"ATMs, Credit transfer",Z,Not applicable,0,Units,14a,"Sweden - Number of Terminals, ATMs, Credit transfer",2,Two,E,End of period,A,All users,,,A:SE:U:N:G:Z:Z:G:Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.5668,-3.7608,0.19218,-10.0384
A,Annual,RU,Russia,M,Cashless payments,N,Number,Q,Per inhabitant,I,"Card and e-money payments, e-money payments",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6c,"Russia - Number of Cashless payments, Card and e-money payments, e-money payments",3,Three,S,Summed through period,A,All users,,,A:RU:M:N:Q:I:Z:Z:Z,1.5759,3.8764,6.9088,6.6311,8.1533,11.7207,12.9305,16.49,19.9004,NaN,NaN
A,Annual,AU,Australia,R,Withdrawals/deposits,V,Value,I,In % of GDP,Z,Not applicable,D,"Cash withdrawals with cards issued inside the country, at locations outside the country",Z,Not applicable,Z,Not applicable,0,Units,12e,"Australia - Value of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations outside the country",3,Three,S,Summed through period,A,All users,,,A:AU:R:V:I:Z:D:Z:Z,0.2705,0.29067,0.29041,0.28972,0.2635,0.23733,0.24782,0.23815,0.082505,0.04219,0.092228
A,Annual,ES,Spain,R,Withdrawals/deposits,V,Value,T,Per day,Z,Not applicable,G,Cash deposits at locations inside and outside the country,Z,Not applicable,Z,Not applicable,6,Millions,12f,"Spain - Value of Withdrawals/deposits, Cash deposits at locations inside and outside the country",2,Two,S,Summed through period,A,All users,,,A:ES:R:V:T:Z:G:Z:Z,NaN,NaN,NaN,66.5403,95.2387,120.2202,160.7553,195.0992,182.5761,212.2504,227.9922
A,Annual,SE,Sweden,R,Withdrawals/deposits,V,Value,T,Per day,Z,Not applicable,F,With cards issued outside the country,Z,Not applicable,Z,Not applicable,6,Millions,12f,"Sweden - Value of Withdrawals/deposits, With cards issued outside the country",2,Two,S,Summed through period,A,All users,,,A:SE:R:V:T:Z:F:Z:Z,2.5569,5.0704,1.3173,1.1333,0.69669,1.4109,1.1797,1.0986,0.56285,0.62108,0.70992
A,Annual,FR,France,I,Institutions,N,Number,R,Per million inhabitants,Z,Not applicable,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,4a,France - Number of Institutions,3,Three,E,End of period,A,All users,,,A:FR:I:N:R:Z:Z:Z:Z,10.0667,9.7655,7.747,7.7883,7.5038,8.2365,7.9289,7.2482,7.1662,7.0844,7.2305
A,Annual,SA,Saudi Arabia,R,Withdrawals/deposits,N,Number,G,Annual growth,Z,Not applicable,D,"Cash withdrawals with cards issued inside the country, at locations outside the country",Z,Not applicable,Z,Not applicable,0,Units,10b,"Saudi Arabia - Number of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations outside the country",2,Two,S,Summed through period,A,All users,,,A:SA:R:N:G:Z:D:Z:Z,5.8824,-10.6349,3.3748,15.1203,-15.3731,23.4568,14.2857,NaN,NaN,NaN,NaN
A,Annual,BE,Belgium,M,Cashless payments,V,Value,A,In USD,I,"Card and e-money payments, e-money payments",Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8,"Belgium - Value of Cashless payments, Card and e-money payments, e-money payments",3,Three,S,Summed through period,A,All users,,,A:BE:M:V:A:I:Z:Z:Z,258.9838,186.5861,403.0952,405.7452,702.6054,961.8292,2406.1389,2552.8957,3923.7228,3662.5815,2237.9441
A,Annual,ES,Spain,M,Cashless payments,N,Number,Q,Per inhabitant,D,Cheques,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6c,"Spain - Number of Cashless payments, Cheques",3,Three,S,Summed through period,A,All users,,,A:ES:M:N:Q:D:Z:Z:Z,NaN,NaN,1.8117,1.7136,1.6314,1.5489,1.2379,1.12,0.78501,0.72087,0.48976
A,Annual,GB,United Kingdom,G,Bank deposits held at the central bank,V,Value,I,In % of GDP,Z,Not applicable,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,3,United Kingdom - Value of Bank deposits held at the central bank,2,Two,E,End of period,A,All users,,,A:GB:G:V:I:Z:Z:Z:Z,12.9072,17.1707,16.4383,16.3352,18.1391,21.8776,21.8401,20.4337,34.5477,40.8141,36.1449
A,Annual,BR,Brazil,M,Cashless payments,V,Value,I,In % of GDP,F,"Card and e-money payments, by card with a debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8e,"Brazil - Value of Cashless payments, Card and e-money payments, by card with a debit function",4,Four,S,Summed through period,A,All users,,,A:BR:M:V:I:F:Z:Z:Z,4.9429,5.538,6.0356,6.5009,6.8688,7.5237,8.019,9.0341,10.6644,10.2329,9.8864
A,Annual,ES,Spain,M,Cashless payments,N,Number,N,Units,K,Memo: Money remittances,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,6,"Spain - Number of Cashless payments, Memo: Money remittances",2,Two,S,Summed through period,A,All users,,,A:ES:M:N:N:K:Z:Z:Z,NaN,NaN,NaN,13.026,13.912,15.108,16.746,21.476,38.168,49.454,62.661
A,Annual,ID,Indonesia,F,Banknotes and coins,V,Value,J,In % of M1,Z,Not applicable,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,2,Indonesia - Value of Banknotes and coins,2,Two,E,End of period,A,All users,,,A:ID:F:V:J:Z:Z:Z:Z,52.2406,56.3668,56.0948,55.5941,49.4928,49.9587,51.4132,50.7031,48.4385,42.0564,39.347
A,Annual,KR,Korea,M,Cashless payments,N,Number,Q,Per inhabitant,A,All,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,5,"Korea - Number of Cashless payments, All",3,Three,S,Summed through period,A,All users,,,A:KR:M:N:Q:A:Z:Z:Z,303.6241,337.6488,372.3546,414.2366,453.2901,500.6873,549.5881,606.4549,620.0702,678.971,751.7536
A,Annual,MX,Mexico,U,Terminals,N,Number,N,Units,Z,Not applicable,Z,Not applicable,E,"ATMs, Cash withdrawal",Z,Not applicable,3,Thousands,14,"Mexico - Number of Terminals, ATMs, Cash withdrawal",0,Zero,E,End of period,A,All users,,,A:MX:U:N:N:Z:Z:E:Z,40.54,40.192,43.012,45.895,48.118,51.437,52.819,54.55,57.402,57.778,61.651
A,Annual,TR,Türkiye,M,Cashless payments,V,Value,I,In % of GDP,F,"Card and e-money payments, by card with a debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8e,"Türkiye - Value of Cashless payments, Card and e-money payments, by card with a debit function",4,Four,S,Summed through period,A,All users,,,A:TR:M:V:I:F:Z:Z:Z,1.0329,1.1989,1.3989,1.5643,1.8832,2.2176,2.5374,3.02,3.5713,3.8567,4.5864
A,Annual,AU,Australia,M,Cashless payments,V,Value,T,Per day,H,"Card and e-money payments, by card with a credit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8f,"Australia - Value of Cashless payments, Card and e-money payments, by card with a credit function",3,Three,S,Summed through period,A,All users,,,A:AU:M:V:T:H:Z:Z:Z,711.2676,693.5534,686.1947,600.4482,616.8357,662.5659,669.8459,635.4916,562.3844,655.4422,708.4764
A,Annual,RU,Russia,M,Cashless payments,V,Value,H,Annual real growth,I,"Card and e-money payments, e-money payments",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8b,"Russia - Value of Cashless payments, Card and e-money payments, e-money payments",3,Three,S,Summed through period,A,All users,,,A:RU:M:V:H:I:Z:Z:Z,86.3215,41.2524,34.8641,-36.7707,0.30216,22.8864,38.6554,13.4897,0.48972,NaN,NaN
A,Annual,NL,Netherlands,M,Cashless payments,N,Number,L,in % of total cashless payments,C,Direct debits,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6a,"Netherlands - Number of Cashless payments, Direct debits",2,Two,S,Summed through period,A,All users,,,A:NL:M:N:L:C:Z:Z:Z,23.6656,20.9372,18.0328,18.9672,16.1869,15.525,16.1501,15.6298,16.508,16.5979,NaN
A,Annual,AU,Australia,R,Withdrawals/deposits,V,Value,T,Per day,Z,Not applicable,F,With cards issued outside the country,Z,Not applicable,Z,Not applicable,6,Millions,12f,"Australia - Value of Withdrawals/deposits, With cards issued outside the country",2,Two,S,Summed through period,A,All users,,,A:AU:R:V:T:Z:F:Z:Z,8.5595,8.3436,8.7823,8.3492,8.3142,8.7189,8.0973,6.8468,3.7953,2.7752,3.4791
A,Annual,MX,Mexico,R,Withdrawals/deposits,V,Value,S,Per transaction,Z,Not applicable,A,All,Z,Not applicable,Z,Not applicable,0,Units,11,"Mexico - Value of Withdrawals/deposits, All",2,Two,S,Summed through period,A,All users,,,A:MX:R:V:S:Z:A:Z:Z,119.6267,127.7953,126.3516,110.7656,97.3042,100.6314,101.2363,104.1006,106.4565,113.2241,114.3469
A,Annual,BE,Belgium,M,Cashless payments,V,Value,Q,Per inhabitant,H,"Card and e-money payments, by card with a credit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8d,"Belgium - Value of Cashless payments, Card and e-money payments, by card with a credit function",2,Two,S,Summed through period,A,All users,,,A:BE:M:V:Q:H:Z:Z:Z,NaN,NaN,656.3831,527.4324,540.5478,604.8704,669.0922,660.3811,540.6489,632.9097,216.3527
A,Annual,AR,Argentina,R,Withdrawals/deposits,V,Value,S,Per transaction,Z,Not applicable,F,With cards issued outside the country,Z,Not applicable,Z,Not applicable,0,Units,12c,"Argentina - Value of Withdrawals/deposits, With cards issued outside the country",3,Three,S,Summed through period,A,All users,,,A:AR:R:V:S:Z:F:Z:Z,160.9726,139.8251,114.0755,108.4693,107.1878,109.5912,93.1453,77.811,65.9052,44.6335,52.232
A,Annual,KR,Korea,U,Terminals,N,Number,Q,Per inhabitant,Z,Not applicable,Z,Not applicable,D,"ATMs, all",Z,Not applicable,0,Units,14b,"Korea - Number of Terminals, All ATMs",4,Four,E,End of period,A,All users,,,A:KR:U:N:Q:Z:Z:D:Z,0.0024484,0.0024636,0.0023906,0.0023786,0.0023491,0.0023654,0.0023243,0.0023064,0.0022691,0.0022665,0.0022399
A,Annual,DE,Germany,R,Withdrawals/deposits,V,Value,M,in % of total withdrawals/deposits,Z,Not applicable,D,"Cash withdrawals with cards issued inside the country, at locations outside the country",Z,Not applicable,Z,Not applicable,0,Units,12a,"Germany - Value of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations outside the country",2,Two,S,Summed through period,A,All users,,,A:DE:R:V:M:Z:D:Z:Z,NaN,NaN,0.68988,0.90455,0.96881,1.039,1.1079,1.219,0.86178,1.019,5.2211
A,Annual,NL,Netherlands,M,Cashless payments,N,Number,L,in % of total cashless payments,E,"Card and e-money payments, all",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6a,"Netherlands - Number of Cashless payments, All Card and e-money payments",2,Two,S,Summed through period,A,All users,,,A:NL:M:N:L:E:Z:Z:Z,48.2586,47.3535,50.2949,52.0255,54.3796,54.9418,54.3531,54.192,51.7441,49.2466,NaN
A,Annual,ES,Spain,J,Branches or offices,N,Number,N,Units,Z,Not applicable,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,4a,Spain - Number of Branches or offices,0,Zero,E,End of period,A,All users,,,A:ES:J:N:N:Z:Z:Z:Z,NaN,NaN,32158,31246,28977,27648,26334,24192,22572,19264,NaN
A,Annual,ID,Indonesia,R,Withdrawals/deposits,V,Value,S,Per transaction,Z,Not applicable,I,E-money loading/unloading transactions,Z,Not applicable,Z,Not applicable,0,Units,12c,"Indonesia - Value of Withdrawals/deposits, E-money loading/unloading transactions",3,Three,S,Summed through period,A,All users,,,A:ID:R:V:S:Z:I:Z:Z,NaN,17.5105,10.6449,11.5002,10.7139,8.5014,29.3709,14.1212,1.9015,13.1959,11.2298
A,Annual,CH,Switzerland,M,Cashless payments,N,Number,N,Units,E,"Card and e-money payments, all",Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,6,"Switzerland - Number of Cashless payments, All Card and e-money payments",2,Two,S,Summed through period,A,All users,,,A:CH:M:N:N:E:Z:Z:Z,654.108,702.483,780.134,987.853,1112.431,1256.488,1448.75,1649.868,1761.008,2009.875,2325.863
A,Annual,FR,France,M,Cashless payments,V,Value,T,Per day,F,"Card and e-money payments, by card with a debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8f,"France - Value of Cashless payments, Card and e-money payments, by card with a debit function",3,Three,S,Summed through period,A,All users,,,A:FR:M:V:T:F:Z:Z:Z,NaN,NaN,784.0537,783.7731,939.8214,1024.6344,1168.4542,1209.6348,1207.6063,1556.3187,1503.4504
A,Annual,MX,Mexico,U,Terminals,N,Number,N,Units,Z,Not applicable,Z,Not applicable,D,"ATMs, all",Z,Not applicable,3,Thousands,14,"Mexico - Number of Terminals, All ATMs",0,Zero,E,End of period,A,All users,,,A:MX:U:N:N:Z:Z:D:Z,40.54,40.192,43.012,45.895,48.118,51.437,52.819,54.55,57.402,57.778,61.651
A,Annual,ZA,South Africa,M,Cashless payments,V,Value,I,In % of GDP,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8e,"South Africa - Value of Cashless payments, Credit transfers",4,Four,S,Summed through period,A,All users,,,A:ZA:M:V:I:B:Z:Z:Z,482.5656,528.712,533.0377,539.4095,544.8368,543.0539,532.8016,522.395,580.8308,790.4313,628.2051
A,Annual,US,United States,M,Cashless payments,N,Number,Q,Per inhabitant,C,Direct debits,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6c,"United States - Number of Cashless payments, Direct debits",3,Three,S,Summed through period,A,All users,,,A:US:M:N:Q:C:Z:Z:Z,38.4535,39.7476,41.1318,43.1936,45.1408,47.3274,50.5354,54.0147,56.651,60.9526,63.6075
A,Annual,DE,Germany,M,Cashless payments,V,Value,I,In % of GDP,E,"Card and e-money payments, all",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8e,"Germany - Value of Cashless payments, All Card and e-money payments",4,Four,S,Summed through period,A,All users,,,A:DE:M:V:I:E:Z:Z:Z,7.2287,7.9565,8.0479,8.1375,8.2299,8.599,9.3591,10.114,10.7132,10.8675,12.7057
A,Annual,MX,Mexico,M,Cashless payments,V,Value,S,Per transaction,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8c,"Mexico - Value of Cashless payments, Credit transfers",2,Two,S,Summed through period,A,All users,,,A:MX:M:V:S:B:Z:Z:Z,18921.9185,18559.8673,17121.8224,15221.3531,13206.8338,12514.3284,12125.4339,10338.8532,4231.3126,3556.786,3191.6746
A,Annual,FR,France,R,Withdrawals/deposits,N,Number,Q,Per inhabitant,Z,Not applicable,A,All,Z,Not applicable,Z,Not applicable,0,Units,9,"France - Number of Withdrawals/deposits, All",3,Three,S,Summed through period,A,All users,,,A:FR:R:N:Q:Z:A:Z:Z,NaN,NaN,NaN,NaN,41.8425,24.9697,35.1174,35.3367,28.1606,19.501,19.334
A,Annual,SE,Sweden,R,Withdrawals/deposits,N,Number,T,Per day,Z,Not applicable,G,Cash deposits at locations inside and outside the country,Z,Not applicable,Z,Not applicable,3,Thousands,10d,"Sweden - Number of Withdrawals/deposits, Cash deposits at locations inside and outside the country",0,Zero,S,Summed through period,A,All users,,,A:SE:R:N:T:Z:G:Z:Z,0,0,0,NaN,15,14,21,24,25,25,27
A,Annual,DE,Germany,M,Cashless payments,V,Value,A,In USD,E,"Card and e-money payments, all",Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8,"Germany - Value of Cashless payments, All Card and e-money payments",3,Three,S,Summed through period,A,All users,,,A:DE:M:V:A:E:Z:Z:Z,254800.68,296966.1486,312488.769,273041.2974,285417.823,316721.6966,371618.0193,393291.9592,415872.6774,464698.4877,517534.8097
A,Annual,IN,India,U,Terminals,N,Number,Q,Per inhabitant,Z,Not applicable,Z,Not applicable,B,"POS, EFTPOS",Z,Not applicable,0,Units,14b,"India - Number of Terminals, POS, EFTPOS",4,Four,E,End of period,A,All users,,,A:IN:U:N:Q:Z:Z:B:Z,0.00069173,0.00085211,0.00088929,0.00108,0.001947,0.0023463,0.002805,0.0031684,0.0033827,0.0040175,0.0054596
A,Annual,BR,Brazil,M,Cashless payments,N,Number,L,in % of total cashless payments,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6a,"Brazil - Number of Cashless payments, Credit transfers",2,Two,S,Summed through period,A,All users,,,A:BR:M:N:L:B:Z:Z:Z,38.8966,37.3699,35.9879,35.4413,34.3258,33.8093,31.4356,30.1064,33.7805,38.4903,44.8041
A,Annual,SG,Singapore,M,Cashless payments,V,Value,T,Per day,A,All,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,7,"Singapore - Value of Cashless payments, All",3,Three,S,Summed through period,A,All users,,,A:SG:M:V:T:A:Z:Z:Z,2314.7369,2446.2538,2413.0424,2327.6979,2317.769,2402.5039,2603.3318,2560.9474,2361.4447,2743.9315,2979.8429
A,Annual,ID,Indonesia,R,Withdrawals/deposits,N,Number,N,Units,Z,Not applicable,B,"Cash withdrawals with cards issued inside the country, all",Z,Not applicable,Z,Not applicable,6,Millions,10,"Indonesia - Number of Withdrawals/deposits, All Cash withdrawals with cards issued inside the country",3,Three,S,Summed through period,A,All users,,,A:ID:R:N:N:Z:B:Z:Z,1955.737,2306.93,2650.735,2909.359,3260.597,3470.791,3864.572,4320.677,4007.32,4158.207,4169.814
A,Annual,DE,Germany,R,Withdrawals/deposits,N,Number,G,Annual growth,Z,Not applicable,G,Cash deposits at locations inside and outside the country,Z,Not applicable,Z,Not applicable,0,Units,10b,"Germany - Number of Withdrawals/deposits, Cash deposits at locations inside and outside the country",2,Two,S,Summed through period,A,All users,,,A:DE:R:N:G:Z:G:Z:Z,,-0.70797,-3.3691,1.0438,-0.099803,-2.4354,-0.63254,-3.0254,-13.4686,-6.0072,-4.0561
A,Annual,ES,Spain,R,Withdrawals/deposits,V,Value,Q,Per inhabitant,Z,Not applicable,D,"Cash withdrawals with cards issued inside the country, at locations outside the country",Z,Not applicable,Z,Not applicable,0,Units,12d,"Spain - Value of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations outside the country",2,Two,S,Summed through period,A,All users,,,A:ES:R:V:Q:Z:D:Z:Z,NaN,NaN,NaN,32.1907,33.6168,34.2277,34.4881,33.1339,19.9277,22.1841,38.2394
A,Annual,BR,Brazil,M,Cashless payments,N,Number,Q,Per inhabitant,F,"Card and e-money payments, by card with a debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6c,"Brazil - Number of Cashless payments, Card and e-money payments, by card with a debit function",3,Three,S,Summed through period,A,All users,,,A:BR:M:N:Q:F:Z:Z:Z,20.8429,24.554,27.9198,30.5253,33.334,38.3735,43.3227,51.7797,54.1705,63.3721,70.7063
A,Annual,TR,Türkiye,R,Withdrawals/deposits,N,Number,T,Per day,Z,Not applicable,E,Memo: Cash withdrawals at locations inside the country,Z,Not applicable,Z,Not applicable,3,Thousands,10d,"Türkiye - Number of Withdrawals/deposits, Memo: Cash withdrawals at locations inside the country",0,Zero,S,Summed through period,A,All users,,,A:TR:R:N:T:Z:E:Z:Z,2660,2839,3038,3271,3525,3741,4114,4370,3631,3801,4491
A,Annual,TR,Türkiye,R,Withdrawals/deposits,V,Value,H,Annual real growth,Z,Not applicable,A,All,Z,Not applicable,Z,Not applicable,0,Units,11,"Türkiye - Value of Withdrawals/deposits, All",2,Two,S,Summed through period,A,All users,,,A:TR:R:V:H:Z:A:Z:Z,,8.1783,5.2954,7.5,10.1803,1.0739,1.8151,2.3069,-2.1588,-1.4645,-7.1589
A,Annual,RU,Russia,R,Withdrawals/deposits,N,Number,N,Units,Z,Not applicable,I,E-money loading/unloading transactions,Z,Not applicable,Z,Not applicable,6,Millions,10,"Russia - Number of Withdrawals/deposits, E-money loading/unloading transactions",3,Three,S,Summed through period,A,All users,,,A:RU:R:N:N:Z:I:Z:Z,NaN,987.823,1910.959,1720.612,2051.118,2903.701,3633.447,4397.866,4865.295,NaN,NaN
A,Annual,SA,Saudi Arabia,R,Withdrawals/deposits,V,Value,T,Per day,Z,Not applicable,B,"Cash withdrawals with cards issued inside the country, all",Z,Not applicable,Z,Not applicable,6,Millions,12f,"Saudi Arabia - Value of Withdrawals/deposits, All Cash withdrawals with cards issued inside the country",2,Two,S,Summed through period,A,All users,,,A:SA:R:V:T:Z:B:Z:Z,452.2113,482.6537,528.2417,561.275,543.7204,532.2331,546.7273,541.1068,459.4637,425.1521,405.2924
A,Annual,KR,Korea,M,Cashless payments,V,Value,S,Per transaction,D,Cheques,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8c,"Korea - Value of Cashless payments, Cheques",2,Two,S,Summed through period,A,All users,,,A:KR:M:V:S:D:Z:Z:Z,13982.876,16056.8453,18278.2833,19646.4971,22829.5209,27735.8829,35095.7809,38789.4782,50165.78,60737.0207,54608.4381
A,Annual,KR,Korea,U,Terminals,N,Number,Q,Per inhabitant,Z,Not applicable,Z,Not applicable,E,"ATMs, Cash withdrawal",Z,Not applicable,0,Units,14b,"Korea - Number of Terminals, ATMs, Cash withdrawal",4,Four,E,End of period,A,All users,,,A:KR:U:N:Q:Z:Z:E:Z,0.0024484,0.0024636,0.0023906,0.0023786,0.0023491,0.0023654,0.0023243,0.0023064,0.0022691,0.0022665,0.0022399
A,Annual,IN,India,M,Cashless payments,N,Number,L,in % of total cashless payments,I,"Card and e-money payments, e-money payments",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6a,"India - Number of Cashless payments, Card and e-money payments, e-money payments",2,Two,S,Summed through period,A,All users,,,A:IN:M:N:L:I:Z:Z:Z,2.2659,3.666,6.7713,10.6932,17.9722,22.0503,18.9078,15.8385,12.2028,9.6603,7.1152
A,Annual,AR,Argentina,M,Cashless payments,N,Number,N,Units,D,Cheques,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,6,"Argentina - Number of Cashless payments, Cheques",2,Two,S,Summed through period,A,All users,,,A:AR:M:N:N:D:Z:Z:Z,93.591,93.688,91.362,89.05,86.306,85.421,83.336,77.487,56.479,56.868,59.249
A,Annual,KR,Korea,M,Cashless payments,V,Value,I,In % of GDP,A,All,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,7,"Korea - Value of Cashless payments, All",3,Three,S,Summed through period,A,All users,,,A:KR:M:V:I:A:Z:Z:Z,1471.3905,1405.5108,1414.4097,1459.9871,1414.2706,1350.2659,1387.2685,1400.1837,1614.4191,1764.6488,1757.0655
A,Annual,BE,Belgium,M,Cashless payments,N,Number,L,in % of total cashless payments,D,Cheques,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6a,"Belgium - Number of Cashless payments, Cheques",2,Two,S,Summed through period,A,All users,,,A:BE:M:N:L:D:Z:Z:Z,0.21646,0.15849,0.082998,0.076975,0.056275,0.03852,0.027136,0.01804,0.010791,0.0072863,0.013436
A,Annual,DE,Germany,M,Cashless payments,V,Value,A,In USD,C,Direct debits,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8,"Germany - Value of Cashless payments, Direct debits",3,Three,S,Summed through period,A,All users,,,A:DE:M:V:A:C:Z:Z:Z,16980273.4295,17723536.1123,4364700.3545,4123495.5172,3885538.8399,3905338.6187,4246170.124,4251024.9595,4533999.058,5063860.2015,7991737.1298
A,Annual,IT,Italy,U,Terminals,N,Number,N,Units,Z,Not applicable,Z,Not applicable,G,"ATMs, Credit transfer",Z,Not applicable,3,Thousands,14,"Italy - Number of Terminals, ATMs, Credit transfer",0,Zero,E,End of period,A,All users,,,A:IT:U:N:N:Z:Z:G:Z,48.265,47.708,49.653,50.532,45.565,44.838,44.34,43.812,43.605,43.022,42.16
A,Annual,US,United States,M,Cashless payments,V,Value,S,Per transaction,A,All,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,7,"United States - Value of Cashless payments, All",2,Two,S,Summed through period,A,All users,,,A:US:M:V:S:A:Z:Z:Z,673.2365,665.5299,653.6663,644.7767,627.7465,606.1628,600.9842,609.4639,642.0966,663.4975,651.3764
A,Annual,CH,Switzerland,M,Cashless payments,N,Number,N,Units,C,Direct debits,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,6,"Switzerland - Number of Cashless payments, Direct debits",2,Two,S,Summed through period,A,All users,,,A:CH:M:N:N:C:Z:Z:Z,55.3856,56.7586,57.7043,58.5154,59.7003,61.955,63.303,64.43,65.241,66.675,67.251
